U+0051A0	冠	2575
U+009610	阐	2570
U+00690E	椎	2566
U+005FC6	忆	2563
U+0076D0	盐	2554
U+005BD2	寒	2553
U+0065E7	旧	2552
U+007ECD	绍	2549
U+00793C	礼	2538
U+0051C0	净	2538
U+00592E	央	2537
U+00672B	末	2535
U+00963F	阿	2533
U+00592B	夫	2531
U+0076D8	盘	2520
U+00541B	君	2503
U+006E17	渗	2500
U+005979	她	2496
U+008574	蕴	2486
U+009888	颈	2485
U+0076FE	盾	2483
U+006C99	沙	2480
U+006D59	浙	2472
U+006551	救	2463
U+0068B0	械	2459
U+005C9B	岛	2457
U+006D01	洁	2448
U+005761	坡	2447
U+007EB9	纹	2443
U+006C60	池	2439
U+002103	℃	2435
U+00505C	停	2428
U+007A7F	穿	2427
U+006C1B	氛	2415
U+009694	隔	2410
U+006B8B	残	2405
U+0075BC	疼	2402
U+008010	耐	2399
U+008BE2	询	2397
U+009F50	齐	2396
U+005DE7	巧	2392
U+00516B	八	2390
U+006770	杰	2386
U+00641C	搜	2383
U+007761	睡	2381
U+0067F1	柱	2378
U+0090ED	郭	2378
U+008089	肉	2367
U+009C81	鲁	2365
U+00707E	灾	2360
U+0003C9	ω	2358
U+00517C	兼	2355
U+002032	′	2354
U+008499	蒙	2354
U+005356	卖	2351
U+0080F0	胰	2348
U+005750	坐	2341
U+007968	票	2341
U+0077DB	矛	2338
U+0003C0	π	2327
U+005510	唐	2327
U+006740	杀	2319
U+004EC1	仁	2313
U+0070BC	炼	2311
U+006108	愈	2310
U+000394	Δ	2305
U+008FA9	辩	2297
U+00521A	刚	2296
U+007B7E	签	2294
U+00622A	截	2293
U+006C28	氨	2288
U+0002DA	˚	2286
U+009876	顶	2285
U+005BAB	宫	2283
U+008BDA	诚	2283
U+0062AB	披	2283
U+006BD5	毕	2282
U+005C3A	尺	2279
U+005706	圆	2274
U+008273	艳	2270
U+008C13	谓	2268
U+004E1D	丝	2266
U+00665A	晚	2259
U+006BDB	毛	2254
U+007070	灰	2250
U+0065CB	旋	2246
U+009999	香	2238
U+0082E6	苦	2232
U+00200A	U+00200A	2228
U+006D25	津	2223
U+008584	薄	2223
U+005C65	履	2217
U+006746	杆	2215
U+004EA6	亦	2212
U+0095ED	闭	2210
U+006CE5	泥	2209
U+006B27	欧	2206
U+0082B3	芳	2203
U+0090D1	郑	2203
U+0054C8	哈	2202
U+006377	捷	2193
U+005343	千	2187
U+005339	匹	2182
U+006F6E	潮	2180
U+002219	∙	2178
U+009006	逆	2174
U+0058C1	壁	2164
U+005C01	封	2154
U+0003C6	φ	2153
U+006069	恩	2152
U+005A5A	婚	2151
U+0003C4	τ	2149
U+0022C5	⋅	2143
U+00221E	∞	2139
U+0003C1	ρ	2135
U+0066FE	曾	2132
U+006597	斗	2129
U+005409	吉	2115
U+006D1E	洞	2113
U+00745E	瑞	2111
U+00552F	唯	2102
U+0082D7	苗	2094
U+008170	腰	2090
U+005B8B	宋	2083
U+0055BB	喻	2079
U+007600	瘀	2079
U+007B79	筹	2073
U+005987	妇	2071
U+006B4C	歌	2066
U+007545	畅	2063
U+004EF2	仲	2051
U+004E03	七	2050
U+0051F8	凸	2047
U+008C8C	貌	2039
U+0053C9	叉	2037
U+005B64	孤	2029
U+009187	醇	2023
U+008D26	账	2018
U+009AA4	骤	2013
U+00586B	填	2011
U+005EA7	座	2005
U+009646	陆	2000
U+004E71	乱	1982
U+008FF9	迹	1979
U+00566A	噪	1975
U+009897	颗	1974
U+0052C7	勇	1972
U+0068EE	森	1970
U+006CC4	泄	1968
U+008026	耦	1967
U+006444	摄	1967
U+005947	奇	1962
U+0097E9	韩	1962
U+006276	扶	1953
U+006CCC	泌	1952
U+0068A6	梦	1949
U+005C3E	尾	1947
U+006D45	浅	1946
U+00949F	钟	1945
U+005FE0	忠	1943
U+007EB5	纵	1937
U+009707	震	1925
U+00704C	灌	1923
U+009776	靶	1919
U+008F86	辆	1916
U+006DFB	添	1908
U+006D17	洗	1908
U+005076	偶	1905
U+0062B5	抵	1902
U+006B32	欲	1902
U+005951	契	1901
U+005272	割	1901
U+009ED8	默	1898
U+006F0F	漏	1898
U+0076C8	盈	1892
U+008F68	轨	1883
U+0051AC	冬	1882
U+0079E9	秩	1879
U+009699	隙	1873
U+005C3C	尼	1872
U+006D78	浸	1867
U+005256	剖	1867
U+0096C5	雅	1864
U+0079CB	秋	1857
U+009A76	驶	1857
U+006A2A	横	1853
U+0080DC	胜	1848
U+00500D	倍	1848
U+0078F7	磷	1847
U+004E59	乙	1842
U+00725B	牛	1839
U+006B67	歧	1837
U+004E58	乘	1835
U+00518C	册	1829
U+007ED5	绕	1826
U+004E5D	九	1824
U+00526F	副	1822
U+0080C1	胁	1815
U+00866B	虫	1814
U+006DCB	淋	1809
U+0080A2	肢	1806
U+006B22	欢	1806
U+008463	董	1804
U+00671D	朝	1803
U+005382	厂	1797
U+005C97	岗	1792
U+007574	畴	1792
U+0071B5	熵	1791
U+008D4F	赏	1789
U+0097E7	韧	1789
U+005784	垄	1788
U+005A77	婷	1783
U+004EAE	亮	1778
U+006D2A	洪	1777
U+008F89	辉	1769
U+005708	圈	1766
U+0090BB	邻	1763
U+005956	奖	1763
U+0062DB	招	1756
U+006CE1	泡	1755
U+0095F2	闲	1755
U+0094A2	钢	1753
U+0071D5	燕	1752
U+009A7E	驾	1750
U+006EE8	滨	1738
U+005F03	弃	1736
U+0056CA	囊	1734
U+0068AF	梯	1733
U+0053E0	叠	1732
U+005B5F	孟	1729
U+005A1F	娟	1728
U+008FED	迭	1726
U+00821E	舞	1725
U+009676	陶	1721
U+0073B2	玲	1718
U+00659C	斜	1711
U+007586	疆	1706
U+0003B7	η	1700
U+005BBF	宿	1697
U+004F38	伸	1696
U+0075F0	痰	1696
U+008C37	谷	1691
U+0002DC	˜	1690
U+005375	卵	1690
U+006355	捕	1689
U+0062D4	拔	1688
U+006C2E	氮	1683
U+006D6E	浮	1678
U+005352	卒	1674
U+007C98	粘	1674
U+00788E	碎	1669
U+006863	档	1663
U+0084DD	蓝	1661
U+006CF0	泰	1660
U+00971E	霞	1657
U+005A31	娱	1641
U+007206	爆	1635
U+009896	颖	1635
U+00653B	攻	1634
U+009E4F	鹏	1634
U+0094B1	钱	1632
U+004E01	丁	1631
U+005E55	幕	1627
U+007259	牙	1626
U+006D1B	洛	1625
U+00953B	锻	1624
U+0076DB	盛	1623
U+0096C4	雄	1619
U+005E84	庄	1619
U+006842	桂	1613
U+006D6A	浪	1607
U+006446	摆	1607
U+0080A4	肤	1606
U+006B23	欣	1606
U+006469	摩	1601
U+00675C	杜	1595
U+0068B3	梳	1593
U+005D4C	嵌	1591
U+009910	餐	1588
U+006EE4	滤	1583
U+005C1D	尝	1568
U+00989C	颜	1566
U+008033	耳	1559
U+008D1D	贝	1558
U+007EB8	纸	1558
U+0076DF	盟	1557
U+007A00	稀	1556
U+0051B0	冰	1551
U+008DC3	跃	1550
U+005C4F	屏	1542
U+006D3E	派	1539
U+0078E8	磨	1535
U+00626E	扮	1533
U+008A89	誉	1526
U+006C0F	氏	1522
U+0003D5	ϕ	1521
U+0054EA	哪	1511
U+0054A8	咨	1510
U+009AD3	髓	1509
U+005021	倡	1509
U+009C7C	鱼	1507
U+004FCA	俊	1506
U+00906D	遭	1497
U+00695A	楚	1489
U+002460	①	1487
U+008857	街	1483
U+00526A	剪	1477
U+005012	倒	1477
U+006D32	洲	1472
U+006813	栓	1471
U+007981	禁	1470
U+00222B	∫	1470
U+005F7B	彻	1468
U+00594B	奋	1465
U+004F5B	佛	1464
U+002018	‘	1456
U+007EB2	纲	1449
U+005269	剩	1444
U+005FBD	徽	1441
U+006C22	氢	1440
U+0073A9	玩	1438
U+00626B	扫	1438
U+008D5E	赞	1437
U+005E01	币	1437
U+005B55	孕	1433
U+006D9B	涛	1424
U+006293	抓	1423
U+0052A3	劣	1422
U+005782	垂	1421
U+0090AA	邪	1413
U+0071C3	燃	1412
U+006C88	沈	1411
U+002461	②	1410
U+00840D	萍	1410
U+008854	衔	1408
U+006CFD	泽	1400
U+00524A	削	1396
U+006052	恒	1392
U+005300	匀	1388
U+008FBD	辽	1374
U+006F2B	漫	1374
U+004F0F	伏	1373
U+002217	∗	1372
U+0084B8	蒸	1370
U+0078B1	碱	1370
U+005DE2	巢	1368
U+0080AF	肯	1363
U+00810A	脊	1362
U+005112	儒	1357
U+00767B	登	1357
U+0073CD	珍	1356
U+009ECF	黏	1352
U+00660C	昌	1342
U+0079D8	秘	1341
U+006697	暗	1337
U+005854	塔	1337
U+009A97	骗	1335
U+007BB1	箱	1334
U+00884D	衍	1331
U+009192	醒	1325
U+00604B	恋	1324
U+005238	券	1323
U+007F1D	缝	1319
U+00575B	坛	1315
U+0066F9	曹	1314
U+0063D2	插	1309
U+0060A6	悦	1308
U+007802	砂	1307
U+0080AA	肪	1304
U+0080F8	胸	1298
U+005806	堆	1296
U+007C97	粗	1294
U+0080D6	胖	1293
U+007956	祖	1292
U+005265	剥	1291
U+007AF9	竹	1291
U+00916E	酮	1290
U+007B4B	筋	1287
U+0062FF	拿	1286
U+0094BB	钻	1285
U+0067D4	柔	1284
U+005175	兵	1279
U+0059DC	姜	1278
U+008BC8	诈	1277
U+008F90	辐	1276
U+008096	肖	1276
U+00591C	夜	1274
U+0070E7	烧	1273
U+005960	奠	1270
U+006D69	浩	1267
U+0051AF	冯	1267
U+0071E5	燥	1265
U+005A1C	娜	1262
U+007D2B	紫	1262
U+0079E6	秦	1262
U+00676D	杭	1260
U+008FCE	迎	1260
U+009614	阔	1258
U+0074E6	瓦	1255
U+005B99	宙	1248
U+00670B	朋	1247
U+00624E	扎	1238
U+0051E4	凤	1237
U+00566C	噬	1233
U+0080FA	胺	1230
U+0076F2	盲	1228
U+008015	耕	1225
U+009655	陕	1224
U+009499	钙	1223
U+0080C0	胀	1222
U+006C2F	氯	1222
U+006070	恰	1221
U+005D07	崇	1220
U+006682	暂	1218
U+008083	肃	1218
U+008BFA	诺	1217
U+0080CE	胎	1212
U+005F25	弥	1211
U+006D46	浆	1209
U+009971	饱	1208
U+0062FC	拼	1205
U+008FD4	返	1205
U+007AED	竭	1204
U+007433	琳	1200
U+008206	舆	1198
U+009E23	鸣	1198
U+002207	∇	1195
U+005F08	弈	1186
U+006212	戒	1185
U+0063BA	掺	1179
U+0065E6	旦	1179
U+009E3F	鸿	1178
U+0003A9	Ω	1175
U+0097F5	韵	1174
U+00697C	楼	1169
U+00827E	艾	1169
U+008389	莉	1163
U+008863	衣	1159
U+006B20	欠	1158
U+004E43	乃	1152
U+008D25	败	1149
U+008DF3	跳	1147
U+006E2F	港	1147
U+006050	恐	1146
U+008138	脸	1145
U+0062D2	拒	1144
U+0094A0	钠	1144
U+004ED3	仓	1142
U+009B4F	魏	1131
U+009189	醉	1126
U+007965	祥	1125
U+009608	阈	1124
U+006EA2	溢	1123
U+0076D2	盒	1122
U+00039F	Ο	1122
U+00600E	怎	1121
U+005609	嘉	1121
U+0058EE	壮	1121
U+0083AB	莫	1116
U+005965	奥	1114
U+006D82	涂	1111
U+00658C	斌	1110
U+009EA6	麦	1108
U+007F8A	羊	1107
U+005C16	尖	1104
U+006EE5	滥	1104
U+0082F7	苷	1102
U+005BF8	寸	1101
U+006696	暖	1098
U+0051CB	凋	1097
U+006E21	渡	1094
U+006234	戴	1093
U+002462	③	1090
U+0069DB	槛	1088
U+00655B	敛	1083
U+00819D	膝	1083
U+007A97	窗	1082
U+004E9F	亟	1076
U+005723	圣	1074
U+0051EF	凯	1069
U+006CFB	泻	1068
U+005362	卢	1065
U+004E19	丙	1064
U+009003	逃	1063
U+006CC9	泉	1059
U+005999	妙	1058
U+005F6D	彭	1057
U+008239	船	1056
U+008FF7	迷	1054
U+008FDF	迟	1054
U+0064E6	擦	1052
U+0073E0	珠	1051
U+00609F	悟	1047
U+009F3B	鼻	1047
U+007F72	署	1047
U+005141	允	1046
U+0062CD	拍	1044
U+008C46	豆	1044
U+008FEA	迪	1044
U+006296	抖	1043
U+006089	悉	1042
U+00811A	脚	1041
U+0082AC	芬	1040
U+0052E4	勤	1039
U+00946B	鑫	1032
U+002010	‐	1032
U+0051ED	凭	1031
U+004F2A	伪	1022
U+0087BA	螺	1020
U+006EAF	溯	1020
U+008F88	辈	1013
U+006668	晨	1012
U+008F9B	辛	1006
U+005385	厅	1005
U+006591	斑	1004
U+0060A8	您	1004
U+0094FA	铺	1001
U+00786B	硫	1000
U+008F96	辖	999
U+0066FC	曼	996
U+0065ED	旭	994
U+00706F	灯	991
U+008150	腐	991
U+00845B	葛	991
U+005403	吃	985
U+00573E	圾	984
U+00820C	舌	984
U+005783	垃	983
U+009ECE	黎	983
U+004E27	丧	978
U+00656C	敬	976
U+0094DC	铜	973
U+008881	袁	971
U+005A9B	媛	971
U+005598	喘	971
U+005C48	屈	970
U+004F19	伙	969
U+005899	墙	968
U+006D8C	涌	967
U+006263	扣	962
U+00614E	慎	962
U+006E14	渔	960
U+0060B2	悲	960
U+00594F	奏	959
U+005417	吗	958
U+007686	皆	957
U+005415	吕	956
U+0096A7	隧	955
U+009501	锁	954
U+009065	遥	954
U+0072ED	狭	953
U+00916C	酬	952
U+0085FB	藻	949
U+00682A	株	945
U+006897	梗	942
U+006C6A	汪	941
U+008F9E	辞	940
U+0062DC	拜	939
U+009B45	魅	935
U+006EF4	滴	933
U+004E4C	乌	932
U+0061C2	懂	930
U+00916F	酯	929
U+0088D5	裕	928
U+0070AD	炭	928
U+0051CC	凌	927
U+0076C6	盆	919
U+004F2F	伯	918
U+008C28	谨	915
U+00950B	锋	914
U+005BFF	寿	911
U+005B85	宅	908
U+0058F3	壳	898
U+0070B8	炸	896
U+00593A	夺	896
U+005200	刀	896
U+006DE1	淡	891
U+0067A2	枢	891
U+006E83	溃	890
U+0052D8	勘	890
U+0051E1	凡	889
U+0063F4	援	886
U+007A84	窄	886
U+005237	刷	886
U+004F0A	伊	885
U+008461	葡	882
U+008680	蚀	882
U+005C4A	届	882
U+005E9E	庞	881
U+005F18	弘	880
U+007A77	穷	879
U+0083B9	莹	879
U+008521	蔡	878
U+005E1D	帝	875
U+004ED9	仙	874
U+0053EC	召	872
U+009526	锦	872
U+008367	荧	872
U+0062BC	押	872
U+006E58	湘	871
U+007F34	缴	867
U+006D4A	浊	867
U+00987F	顿	866
U+0052C3	勃	865
U+005B5D	孝	865
U+008C6A	豪	865
U+005353	卓	864
U+00FF01	！	864
U+005026	倦	863
U+009175	酵	862
U+00679D	枝	861
U+0051BB	冻	861
U+005939	夹	861
U+005740	址	860
U+009093	邓	860
U+0096FE	雾	858
U+005BBE	宾	857
U+006349	捉	857
U+006DC0	淀	856
U+00848B	蒋	853
U+0088AD	袭	853
U+006F58	潘	852
U+00818F	膏	849
U+005DE9	巩	847
U+005F1F	弟	846
U+005EB8	庸	845
U+0052D2	勒	844
U+0062C6	拆	842
U+007434	琴	841
U+00732A	猪	841
U+0070EF	烯	838
U+00211D	ℝ	837
U+007B11	笑	837
U+005029	倩	836
U+005F2F	弯	835
U+005CB8	岸	835
U+005FE7	忧	834
U+006020	怠	833
U+008C0B	谋	832
U+008404	萄	828
U+008058	聘	828
U+005254	剔	826
U+0059BB	妻	826
U+0058A8	墨	825
U+00706D	灭	823
U+00821F	舟	822
U+009A7B	驻	820
U+0069FD	槽	816
U+006606	昆	815
U+0065C1	旁	814
U+006ECB	滋	811
U+0096C7	雇	808
U+0059FB	姻	806
U+0067F3	柳	806
U+00731B	猛	806
U+007EBD	纽	806
U+006851	桑	806
U+00718F	熏	805
U+0094DD	铝	804
U+009B42	魂	804
U+005F7C	彼	803
U+006717	朗	802
U+005410	吐	800
U+0067CF	柏	799
U+008D62	赢	798
U+006E7E	湾	795
U+009686	隆	794
U+005BC4	寄	793
U+004EF0	仰	791
U+0082EF	苯	789
U+00532E	匮	788
U+0065A5	斥	788
U+006302	挂	787
U+0059DA	姚	784
U+0060E7	惧	784
U+002329	〈	781
U+00232A	〉	781
U+005D14	崔	781
U+00763E	瘾	780
U+006BEB	毫	776
U+007845	硅	775
U+005835	堵	773
U+00643A	携	772
U+0084C4	蓄	772
U+0079DF	租	770
U+0077EB	矫	770
U+009881	颁	769
U+0054BD	咽	769
U+0002D9	˙	768
U+0083B1	莱	768
U+006CA5	沥	766
U+0074F6	瓶	762
U+0096CC	雌	759
U+008D3E	贾	757
U+0083F2	菲	756
U+00664B	晋	755
U+0079D2	秒	754
U+002260	≠	753
U+005F70	彰	752
U+005C4B	屋	752
U+0082AF	芯	750
U+0078CA	磊	750
U+0067F4	柴	748
U+004FF1	俱	748
U+005220	删	745
U+005A74	婴	744
U+0068D2	棒	744
U+008DD1	跑	744
U+008151	腑	743
U+0003C8	ψ	741
U+006CF5	泵	738
U+0054B3	咳	738
U+0075A1	疡	737
U+006960	楠	736
U+007F50	罐	732
U+0062D6	拖	729
U+006EAA	溪	728
U+0085AA	薪	728
U+006577	敷	728
U+0084EC	蓬	728
U+006109	愉	725
U+00742A	琪	721
U+0060D1	惑	721
U+00840C	萌	719
U+0090AE	邮	719
U+0057CB	埋	718
U+0080BD	肽	718
U+005C18	尘	716
U+0075B2	疲	714
U+0074E3	瓣	713
U+006B3A	欺	711
U+005496	咖	711
U+006021	怡	710
U+005F0A	弊	709
U+00221A	√	708
U+0073CA	珊	708
U+0059C6	姆	708
U+005511	唑	706
U+005192	冒	706
U+005751	坑	704
U+006148	慈	704
U+00853D	蔽	703
U+009F7F	齿	703
U+006350	捐	703
U+005E15	帕	701
U+005858	塘	700
U+00966A	陪	700
U+006734	朴	697
U+00598A	妊	695
U+005A20	娠	694
U+006843	桃	694
U+0060AC	悬	694
U+00676F	杯	694
U+007CAE	粮	692
U+005462	呢	692
U+005F17	弗	692
U+006869	桩	690
U+009080	邀	688
U+004E38	丸	688
U+005FA1	御	687
U+002463	④	685
U+0082AA	芪	683
U+005E7B	幻	681
U+005561	啡	681
U+007476	瑶	678
U+007267	牧	678
U+009885	颅	676
U+006562	敢	675
U+00817E	腾	675
U+009675	陵	671
U+0097E6	韦	667
U+00864E	虎	667
U+006E34	渴	666
U+0075F9	痹	666
U+008361	荡	666
U+0066F0	曰	666
U+008679	虹	665
U+0055B7	喷	665
U+005792	垒	664
U+007891	碑	662
U+00718A	熊	662
U+006BC5	毅	661
U+005085	傅	661
U+005251	剑	660
U+006FB3	澳	659
U+007275	牵	658
U+00642C	搬	657
U+005CFB	峻	657
U+005E7D	幽	657
U+007EE3	绣	653
U+004E32	串	652
U+00649E	撞	649
U+0065FA	旺	649
U+0059FF	姿	648
U+00732B	猫	648
U+0022EE	⋮	645
U+009510	锐	642
U+005F92	徒	641
U+0065D7	旗	640
U+004FAF	侯	639
U+0003BD	ν	637
U+0090A6	邦	637
U+008D60	赠	637
U+0094BE	钾	635
U+005764	坤	633
U+0082BD	芽	632
U+004FC4	俄	632
U+005BD3	寓	630
U+0077BB	瞻	630
U+0003BA	κ	629
U+006E0A	渊	629
U+0003C7	χ	628
U+007D0A	紊	627
U+009600	阀	627
U+004F10	伐	627
U+008776	蝶	626
U+006EDA	滚	625
U+006E23	渣	623
U+007FBD	羽	623
U+00575D	坝	623
U+005733	圳	622
U+00785D	硝	621
U+0072B9	犹	621
U+0080A9	肩	621
U+009E1F	鸟	617
U+005988	妈	616
U+0062CC	拌	615
U+008D3A	贺	611
U+008D24	贤	610
U+00043E	о	606
U+007262	牢	605
U+00626D	扭	605
U+005FD8	忘	601
U+00820D	舍	600
U+006170	慰	599
U+006DAF	涯	597
U+00743C	琼	597
U+008E1D	踝	597
U+0064CE	擎	595
U+006DA1	涡	595
U+005BE8	寨	594
U+00680F	栏	594
U+007384	玄	594
U+0083CA	菊	591
U+008C01	谁	589
U+007076	灶	589
U+006DD8	淘	589
U+0059A5	妥	587
U+0074F7	瓷	586
U+00533F	匿	586
U+0078B0	碰	585
U+006DD1	淑	585
U+008106	脆	585
U+002261	≡	583
U+006324	挤	582
U+008C6B	豫	582
U+004FDE	俞	582
U+009E21	鸡	581
U+006C1F	氟	580
U+009170	酰	579
U+0062B1	抱	579
U+0083B2	莲	579
U+00640F	搏	579
U+004E1B	丛	576
U+006CCA	泊	575
U+005F66	彦	575
U+00751C	甜	575
U+008FC8	迈	574
U+006447	摇	574
U+008C2D	谭	572
U+005BAA	宪	571
U+005E2D	席	571
U+00795B	祛	571
U+007B3C	笼	569
U+006905	椅	568
U+007426	琦	568
U+007EAC	纬	568
U+005BA0	宠	567
U+0084C9	蓉	566
U+005631	嘱	565
U+005524	唤	563
U+006C41	汁	562
U+009E7F	鹿	562
U+005C39	尹	561
U+0075EB	痫	560
U+006C40	汀	560
U+004F63	佣	559
U+0081C2	臂	559
U+0096EF	雯	559
U+0054EE	哮	559
U+005CB3	岳	558
U+0070E6	烦	556
U+005427	吧	555
U+008D64	赤	554
U+005F6C	彬	552
U+005D29	崩	552
U+00830E	茎	552
U+00795D	祝	551
U+005348	午	551
U+0051F9	凹	549
U+0080F1	胱	548
U+00629B	抛	546
U+004E54	乔	545
U+00538C	厌	544
U+007490	璐	543
U+00306E	の	543
U+00915A	酚	542
U+0075D5	痕	542
U+007A3B	稻	541
U+007EBA	纺	541
U+00859B	薛	540
U+005948	奈	540
U+0072D7	狗	539
U+0075B9	疹	538
U+005EC9	廉	536
U+0067AF	枯	535
U+00817F	腿	534
U+0096B6	隶	533
U+00852C	蔬	533
U+0081A8	膨	532
U+006DA8	涨	532
U+00739B	玛	531
U+00755C	畜	530
U+00970D	霍	528
U+004E18	丘	527
U+006389	掉	527
U+004F69	佩	526
U+0070F7	烷	524
U+007578	畸	524
U+00683D	栽	522
U+005320	匠	521
U+007F9F	羟	520
U+007FFC	翼	519
U+00806A	聪	516
U+0067EF	柯	514
U+008113	脓	513
U+005976	奶	513
U+0079C9	秉	512
U+0090B9	邹	512
U+0096D5	雕	510
U+0060A0	悠	509
U+0064B0	撰	509
U+008D6B	赫	509
U+00541E	吞	509
U+006015	怕	508
U+0053EB	叫	508
U+004E8F	亏	507
U+008328	茨	506
U+0003B6	ζ	505
U+0051C9	凉	505
U+006566	敦	504
U+00699C	榜	504
U+006DC6	淆	502
U+007FE0	翠	501
U+00762B	瘫	501
U+008DCC	跌	500
U+0065F1	旱	499
U+007EF5	绵	499
U+009525	锥	497
U+0052DF	募	497
U+007687	皇	497
U+002200	∀	496
U+009709	霉	495
U+005398	厘	493
U+008877	衷	491
U+006F02	漂	491
U+009038	逸	489
U+00888B	袋	489
U+00804A	聊	488
U+006602	昂	487
U+006012	怒	486
U+007FD4	翔	485
U+007A0D	稍	485
U+000430	а	485
U+0082F9	苹	484
U+005ED3	廓	482
U+0077AC	瞬	481
U+006F06	漆	481
U+007C07	簇	480
U+008000	耀	480
U+005766	坦	480
U+004EA9	亩	480
U+0052B2	劲	480
U+0085E4	藤	479
U+00632B	挫	479
U+00951A	锚	478
U+008270	艰	478
U+005949	奉	478
U+0003A6	Φ	478
U+002003	U+002003	478
U+000435	е	478
U+007261	牡	477
U+0070C2	烂	477
U+00828D	芍	476
U+00714C	煌	475
U+007CAA	粪	474
U+0075AE	疮	474
U+008BDE	诞	473
U+00039B	Λ	472
U+005ED6	廖	470
U+008236	舶	469
U+009489	钉	469
U+0095EA	闪	467
U+007AA6	窦	465
U+005367	卧	464
U+008302	茂	463
U+009887	颇	462
U+006500	攀	461
U+007816	砖	460
U+005428	吨	460
U+0094A6	钦	459
U+0062E8	拨	458
U+0094ED	铭	457
U+009A91	骑	457
U+007194	熔	454
U+0082D3	苓	454
U+005179	兹	453
U+0095EB	闫	453
U+005ACC	嫌	453
U+00517D	兽	453
U+005CAD	岭	452
U+0094A9	钩	452
U+00840E	萎	450
U+006CAB	沫	449
U+008E48	蹈	448
U+0060CA	惊	448
U+0054FA	哺	447
U+006749	杉	447
U+005455	呕	446
U+0062A2	抢	446
U+000438	и	446
U+008428	萨	444
U+008EBA	躺	444
U+006321	挡	443
U+0054E5	哥	443
U+00754F	畏	442
U+006D66	浦	442
U+0068AD	梭	441
U+00808B	肋	441
U+00766B	癫	440
U+0090B5	邵	439
U+004E22	丢	439
U+00996D	饭	438
U+007F1A	缚	438
U+0059D0	姐	437
U+005F26	弦	437
U+009ABC	骼	437
U+00629A	抚	437
U+004ED1	仑	437
U+006C57	汗	436
U+005531	唱	436
U+00777F	睿	435
U+005C51	屑	434
U+005446	呆	434
U+008FA3	辣	433
U+0090B1	邱	433
U+009F9A	龚	433
U+00857E	蕾	433
U+00543E	吾	432
U+007CA5	粥	428
U+006674	晴	427
U+0073BB	玻	427
U+0059AE	妮	427
U+0068C9	棉	426
U+005F79	役	425
U+007092	炒	425
U+006251	扑	424
U+00574A	坊	424
U+005180	冀	424
U+008587	薇	423
U+008774	蝴	421
U+006405	搅	420
U+00631B	挛	420
U+008F9F	辟	419
U+005938	夸	419
U+009521	锡	418
U+0062D8	拘	417
U+00654C	敌	416
U+003044	い	416
U+00988C	颌	414
U+004F50	佐	413
U+006C83	沃	413
U+006CAA	沪	412
U+0098A4	颤	411
U+0074DC	瓜	411
U+009C8D	鲍	411
U+007483	璃	409
U+0059B9	妹	408
U+006EB4	溴	408
U+0090DD	郝	407
U+005FCD	忍	407
U+009756	靖	406
U+007B52	筒	404
U+00598D	妍	404
U+008D2C	贬	404
U+005E06	帆	404
U+0082A9	芩	403
U+0099A8	馨	401
U+006655	晕	401
U+00680B	栋	400
U+0081ED	臭	399
U+00043D	н	399
U+00906E	遮	398
U+0063A9	掩	398
U+004FA6	侦	398
U+006C30	氰	398
U+009524	锤	398
U+00919B	醛	396
U+007CD9	糙	395
U+0062AC	抬	394
U+0054AA	咪	394
U+00300D	」	394
U+00543B	吻	393
U+009972	饲	393
U+0094B0	钰	393
U+004EAD	亭	392
U+005B6A	孪	392
U+008681	蚁	391
U+00903C	逼	391
U+00300C	「	391
U+00964C	陌	390
U+008F69	轩	389
U+0072C2	狂	387
U+009B3C	鬼	385
U+000393	Γ	385
U+002464	⑤	385
U+007CB9	粹	383
U+005197	冗	383
U+002131	ℱ	383
U+0058A9	墩	382
U+005E05	帅	382
U+0070C3	烃	381
U+005986	妆	381
U+008180	膀	380
U+0079BD	禽	380
U+005A67	婧	379
U+005144	兄	379
U+006E89	溉	377
U+006478	摸	377
U+008896	袖	377
U+002162	Ⅲ	376
U+006F20	漠	375
U+005A07	娇	375
U+006155	慕	375
U+006995	榕	375
U+004E7E	乾	375
U+000442	т	375
U+005E3D	帽	374
U+006912	椒	374
U+0072AC	犬	374
U+007F14	缔	373
U+0070E4	烤	373
U+00660A	昊	372
U+009042	遂	372
U+006760	杠	372
U+007626	瘦	371
U+0066DD	曝	369
U+004ED4	仔	369
U+005634	嘴	369
U+00756A	番	368
U+007CA4	粤	366
U+009ED4	黔	365
U+00662D	昭	364
U+007ADF	竟	363
U+0057C3	埃	363
U+006BFD	毽	363
U+0082CD	苍	362
U+005F04	弄	362
U+0003A0	Π	362
U+007B1B	笛	361
U+0057AB	垫	361
U+0067A3	枣	361
U+006151	慑	360
U+005421	吡	359
U+00787C	硼	358
U+0082D4	苔	358
U+0081E3	臣	357
U+0076D7	盗	357
U+0050F5	僵	356
U+00576A	坪	356
U+00723D	爽	355
U+005D1B	崛	355
U+005589	喉	354
U+00306B	に	354
U+00674F	杏	354
U+0062F1	拱	354
U+009ACB	髋	354
U+006E1D	渝	353
U+0088F9	裹	352
U+0077E2	矢	352
U+006F6D	潭	352
U+006FD2	濒	352
U+005146	兆	351
U+00745C	瑜	350
U+00838E	莎	348
U+005389	厉	347
U+008BFD	诽	346
U+008C24	谤	346
U+005ECA	廊	346
U+00900A	逊	345
U+008BE0	诠	345
U+007115	焕	344
U+005DF7	巷	344
U+00722C	爬	343
